-1.35697,3.24947,0,0,0,0.787463,0.616361
-1.01771,3.42313,0,0,0,0.865932,0.500161
-1.52079,3.88642,0,0,0,0.853076,0.521787
-0.221763,4.46746,0,0,0,-0.920007,0.391903
-2.44215,3.89412,0,0,0,0.652594,0.757707
-1.41186,4.65774,0,0,0,-0.494628,0.869105
-0.249739,5.16567,0,0,0,0.987819,0.15561
-3.05123,5.54882,0,0,0,-0.142,0.989867
-1.66108,5.49351,0,0,0,0.181735,0.983348
-0.948857,6.72538,0,0,0,-0.458443,0.888724
-3.0254,6.48455,0,0,0,-0.963965,0.266029
-1.40139,7.26444,0,0,0,0.667987,0.744173
